motif_chr	motif_start	motif_end	motif_index	salt_tolerance	U	C	D	strand	xchip_signal	CUTRUN_signal	CUTTag_signal
chr6	42944797	42944798	204696	-0.3106665	0	1	0	-	2.33	0.34	0.1
chr6	42958322	42958323	204698	-0.3106665	0	1	0	+	4.05	0.17	0.21
chr6	42964009	42964010	204699	-0.09062652	0	1	0	+	12.57	0	0.52
chr6	42996794	42996795	204704	-0.3106665	0	1	0	+	2.27	0.34	0
chr6	43009320	43009321	204708	-0.2670542	0	1	0	+	10.66	0.68	0.31
chr6	43070153	43070154	204722	-0.2414815	0	1	0	+	22.05	1.19	0.21
chr6	43129996	43129997	204729	-0.3004936	0	1	1	-	15.83	0.17	0.83
chr6	43143673	43143674	204730	2.690227	1	1	0	-	39.72	0.85	5
chr6	43146427	43146428	204732	-0.3106665	0	1	0	+	3.32	0.34	0.21
chr6	43171381	43171382	204736	0.4037973	0	1	0	-	21.63	8.99	10.21
chr6	43212218	43212219	204744	-0.3106665	0	1	0	+	2.81	0.34	0.1
chr6	43229485	43229486	204746	0.9725186	0	1	0	+	29.66	1.02	2.19
chr6	43235138	43235139	204747	-0.3106665	0	1	0	+	1.78	0.17	0.21
chr6	43263647	43263648	204754	-0.1201201	0	1	0	+	23.26	0.34	1.46
chr6	43287245	43287246	204763	-0.2701532	0	1	0	+	5.35	0.17	0.31
chr6	43334672	43334673	204767	-0.1539763	0	1	0	-	16.67	1.53	0.63
chr6	43378915	43378916	204771	-0.3106665	0	1	1	+	1.09	0.51	0.42
chr6	43386693	43386694	204772	-0.3106665	0	1	0	+	2.51	0.17	0
chr6	43403005	43403006	204773	-0.3106665	0	1	0	+	2.42	0	0.31
chr6	43427587	43427588	204778	-0.3106665	0	1	0	+	8.13	2.72	2.92
chr6	43454684	43454685	204788	1.930969	1	1	0	+	22.69	1.87	3.23
chr6	43495533	43495534	204794	-0.3106665	0	1	0	-	2.36	0	0.1
chr6	43496806	43496807	204795	-0.2306651	0	1	0	+	16.52	0.17	1.04
chr6	43506892	43506893	204799	8.637183	0	1	0	-	34.01	3.39	8.55
chr6	43608474	43608475	204811	1.854144	0	1	0	+	26.79	4.07	1.88
chr6	43657603	43657604	204815	-0.3015188	0	1	0	+	2.02	0.17	0
chr6	43667408	43667409	204817	2.338426	1	1	0	+	27.01	3.73	3.54
chr6	43668463	43668464	204818	-0.14249	1	1	0	+	9.67	1.19	1.35
chr6	43724009	43724010	204821	0.3787727	0	1	0	+	25.86	2.21	1.77
chr6	43748954	43748955	204824	-0.3035179	0	1	0	+	2.45	0.17	0.1
chr6	43758687	43758688	204826	0.1212295	0	1	1	-	19.18	0.51	0.31
chr6	43769635	43769636	204828	2.333096	0	1	0	+	40.09	4.58	4.06
chr6	43773515	43773516	204831	0.4050916	1	1	0	-	23.77	4.58	3.13
chr6	43774932	43774933	204832	0.5829946	1	1	0	+	20.99	3.05	2.4
chr6	43797669	43797670	204840	-0.3106665	0	1	0	-	1.33	0.34	0.1
chr6	43801303	43801304	204841	-0.2913459	0	1	0	+	3.38	0.51	0.1
chr6	43817420	43817421	204843	-0.3106665	1	1	0	+	8.22	0.51	0.52
chr6	43838459	43838460	204847	0.4125706	1	1	0	-	20.57	2.04	1.35
chr6	43856651	43856652	204850	-0.3106665	1	1	0	-	2.6	0.85	0.63
chr6	43878009	43878010	204855	-0.3106665	0	1	0	-	1.27	0.17	0.42
chr6	43885618	43885619	204857	-0.3106665	0	1	0	-	1.96	0	0.21
chr6	43927527	43927528	204870	-0.293345	0	1	0	+	1.6	0.34	0.52
chr6	43951510	43951511	204880	-0.3106665	0	1	0	+	11.75	0.85	0.83
chr6	43952894	43952895	204883	-0.2610055	0	1	0	-	4.83	0.17	0.1
chr6	43953928	43953929	204884	-0.2963694	0	1	0	-	12.66	0	0.52
chr6	44001475	44001476	204892	-0.1386189	0	1	1	-	8.46	0.17	0.42
chr6	44005306	44005307	204898	-0.3004936	0	1	0	-	2.42	0.17	0.42
chr6	44029061	44029062	204904	-0.3106665	0	1	0	-	2.96	0.34	0.31
chr6	44062980	44062981	204914	2.966859	0	1	0	-	29.36	2.38	2.29
chr6	44074722	44074723	204917	2.124127	0	1	0	-	27.91	3.05	5.42
chr6	44079335	44079336	204919	4.323023	1	1	0	-	29.39	2.72	4.69
chr6	44096895	44096896	204924	0.07555088	0	1	0	+	16.34	0.68	0.63
chr6	44100248	44100249	204925	0.2158585	1	1	0	+	11.96	0.34	1.56
chr6	44128580	44128581	204929	-0.3106665	0	1	1	-	3.66	0.51	1.25
chr6	44133341	44133342	204930	-0.3106665	0	1	0	-	2.39	0.68	0.63
chr6	44152048	44152049	204934	8.490681	1	1	0	-	38.73	3.05	9.27
chr6	44157362	44157363	204936	-0.3106665	0	1	0	+	2.14	0.17	0.52
chr6	44172884	44172885	204943	3.018828	0	1	0	+	31.84	2.38	2.81
chr6	44219879	44219880	204949	-0.2943702	0	1	1	+	4.32	0.85	0.83
chr6	44221714	44221715	204950	0.6203216	0	1	0	+	24.35	3.56	2.5
chr6	44223918	44223919	204953	-0.1311398	1	1	0	+	5.89	0.85	1.46
chr6	44234319	44234320	204957	1.817029	1	1	0	-	27.46	3.39	1.67
chr6	44236109	44236110	204959	-0.2204922	0	1	0	-	1.51	0.51	0.42
chr6	44238095	44238096	204960	1.941753	0	1	0	-	35.98	2.89	5.52
chr6	44246180	44246181	204962	-0.3106665	0	1	0	-	3.9	0.85	2.19
chr6	44253693	44253694	204966	0.4325579	0	1	0	-	19.06	2.21	1.35
chr6	44257619	44257620	204968	0.4179775	0	1	0	-	36.13	4.58	7.5
chr6	44265040	44265041	204972	-0.293345	0	1	0	-	7.01	1.19	0.31
chr6	44268195	44268196	204973	5.471484	1	1	1	+	35.86	3.9	1.77
chr6	44286917	44286918	204982	-0.3035179	0	1	0	+	1	0	0.21
chr6	44304943	44304944	204988	1.790943	1	1	0	-	26.1	2.04	2.4
chr6	44338705	44338706	204993	1.483803	0	1	0	-	23.53	4.58	1.56
chr6	44431309	44431310	204998	0.09233373	0	1	0	+	28.09	1.53	0.73
chr6	44456447	44456448	205001	3.129598	1	1	0	-	34.71	1.87	2.5
chr6	44469986	44469987	205002	3.672804	1	1	0	+	22.96	4.41	3.44
chr6	44475871	44475872	205004	0.5023838	0	1	1	+	28.7	1.36	1.88
chr6	44485809	44485810	205005	-0.3106665	0	1	0	+	1.27	0	0.42
chr6	44494404	44494405	205007	-0.3106665	0	1	0	-	7.07	0.34	0.42
chr6	44593646	44593647	205017	0.5336498	0	1	0	+	16.13	1.36	0.63
chr6	44630603	44630604	205025	-0.2904991	0	1	0	+	13.96	0.68	0.42
chr6	44645482	44645483	205027	-0.2904991	1	1	0	-	2.39	0	0.21
chr6	44655688	44655689	205029	1.2569	0	1	0	+	26.52	0.68	1.77
chr6	44705553	44705554	205037	-0.3106665	0	1	0	-	1.18	0.17	0.1
chr6	44778715	44778716	205047	-0.3035179	0	1	0	-	0.82	0.17	0.1
chr6	45086876	45086877	205057	-0.3035179	0	1	0	+	3.66	0	0
chr6	45226273	45226274	205062	-0.2963694	0	1	0	+	6.95	0	0.21
chr6	45375579	45375580	205073	-0.3106665	0	1	0	-	3.08	0.17	0.1
chr6	45419786	45419787	205074	-0.3106665	0	1	0	-	1.21	0.17	0.52
chr6	45422053	45422054	205076	-0.3106665	0	1	0	+	1.21	0	0.52
chr6	45714918	45714919	205096	-0.2813514	0	1	0	-	19.94	0.68	0.21
chr6	45721862	45721863	205097	-0.3004936	0	1	0	-	2.27	0	0.21
chr6	45841254	45841255	205107	-0.3004936	0	1	0	+	1.03	0.34	0.21
chr6	45922969	45922970	205115	-0.3106665	0	1	0	-	18.12	0.85	0.1
chr6	45926609	45926610	205116	-0.2728471	0	1	0	+	1.78	0.34	0
chr6	45930617	45930618	205117	4.132896	0	1	0	+	22.23	1.7	1.67
chr6	45946579	45946580	205118	-0.3106665	0	1	0	-	2.48	0	0.1
chr6	46042582	46042583	205123	-0.1264818	0	1	0	+	6.22	0.68	0.63
chr6	46090299	46090300	205127	1.236958	0	1	0	+	21.18	1.36	0.31
chr6	46221372	46221373	205133	-0.3106665	0	1	0	+	8.94	0	0.21
chr6	46410531	46410532	205142	-0.0812755	1	1	0	-	17.31	0.34	0.1
chr6	46419740	46419741	205143	-0.2499858	0	1	0	+	18.52	1.02	0.1
chr6	46490913	46490914	205150	-0.05983867	0	1	0	-	4.05	0	0
chr6	46491968	46491969	205152	-0.3015188	0	1	0	-	2.27	0	0.63
chr6	46655936	46655937	205154	-0.1834947	1	1	0	-	5.8	0	0.1
chr6	46781652	46781653	205163	-0.2003248	0	1	0	-	17.91	0.51	0.21
chr6	46849121	46849122	205168	2.465884	0	1	1	+	27.97	2.38	1.88
chr6	46856146	46856147	205169	1.641017	0	1	0	-	16.07	2.21	0.31
chr6	47009783	47009784	205179	-0.3035179	0	1	0	+	1.15	0	0.21
chr6	47047743	47047744	205180	-0.2111412	0	1	0	-	19.6	1.53	0.94
chr6	47079839	47079840	205182	-0.2499858	0	1	0	+	4.17	0.34	0.21
chr6	47097531	47097532	205184	-0.09365088	0	1	0	+	16.89	0.17	1.04
chr6	47241980	47241981	205191	-0.3106665	0	1	0	-	2.24	0.17	0.31
chr6	47321838	47321839	205199	-0.3106665	0	1	0	-	0.85	0.17	0
chr6	47352430	47352431	205201	-0.3106665	0	1	0	+	4.53	0	0.31
chr6	47414167	47414168	205204	3.352097	0	1	0	+	33.62	3.56	1.46
chr6	47631484	47631485	205217	0.165634	0	1	0	+	18.22	2.89	2.29
chr6	47734352	47734353	205224	-0.2921678	0	1	0	-	8.28	0.68	0
chr6	47780950	47780951	205225	-0.133139	0	1	0	-	13.65	0.68	1.04
chr6	47788225	47788226	205226	3.161617	1	1	0	+	28.06	1.7	1.25
chr6	48087656	48087657	205234	-0.3004936	0	1	0	+	1.66	0	0
chr6	48149958	48149959	205239	-0.3106665	0	1	0	-	1.06	0	0.1
chr6	48765558	48765559	205260	-0.2850192	0	1	0	-	7.85	0.17	0.1
chr6	49097968	49097969	205276	-0.3106665	0	1	0	-	2.6	0	0.42
chr6	49410117	49410118	205286	4.27939	1	1	0	-	23.35	2.21	1.04
chr6	49453384	49453385	205287	-0.2921678	0	1	0	+	13.74	1.02	0
chr6	49548814	49548815	205290	-0.3106665	0	1	0	+	1.24	0	0.1
chr6	49570945	49570946	205292	-0.3106665	0	1	0	-	5.83	0	0.21
chr6	49607308	49607309	205294	3.381402	1	1	0	-	28.85	2.04	1.56
chr6	49623239	49623240	205296	0.5229854	0	1	0	+	19.88	0.34	0.21
chr6	49708622	49708623	205297	-0.3106665	0	1	0	+	2.63	0	0.1
chr6	49849755	49849756	205305	1.223355	1	1	0	-	20.42	2.89	1.35
chr6	49924000	49924001	205311	-0.3106665	0	1	0	+	2.02	0	0.1
chr6	50031149	50031150	205313	0.363329	1	1	0	-	17.37	1.87	1.77
chr6	50062253	50062254	205314	0.1602262	0	1	0	-	9.24	0.17	0.21
chr6	50067577	50067578	205315	-0.3106665	0	1	1	-	1.27	0	0.1
chr6	50128618	50128619	205317	0.03584039	0	1	0	+	17.79	1.19	0.1
chr6	50193003	50193004	205319	-0.2408381	0	1	0	+	2.96	0	0
chr6	50265201	50265202	205322	-0.2648518	0	1	0	+	3.2	0	0.31
chr6	50602382	50602383	205332	9.546782	1	1	0	-	23.08	1.02	0.31
chr6	50610737	50610738	205333	-0.3015188	0	1	0	-	4.77	0.17	0
chr6	50656039	50656040	205337	0.5276153	1	1	0	+	12.81	0.85	0.1
chr6	50792096	50792097	205342	0.4073581	0	1	0	-	24.89	1.53	0.83
chr6	50816276	50816277	205345	3.319266	0	1	0	+	32.87	2.38	1.77
chr6	50824613	50824614	205346	-0.3035179	0	1	0	-	1.72	0.17	0.21
chr6	50952256	50952257	205356	-0.3106665	0	1	0	-	2.87	0.17	0.21
chr6	50957691	50957692	205357	-0.3106665	0	1	0	-	4.35	0.17	0
chr6	51050000	51050001	205360	-0.3106665	0	1	0	-	1.42	0.17	1.25
chr6	51117979	51117980	205362	-0.3106665	0	1	0	+	1.69	0.17	0.1
chr6	51348746	51348747	205372	-0.3106665	0	1	0	-	1.33	0	0.31
chr6	51350503	51350504	205374	-0.1590246	0	1	0	-	17.52	0.68	0.31
chr6	51399014	51399015	205378	-0.3015188	1	1	0	+	2.27	0.34	0.31
chr6	51494550	51494551	205383	-0.3004936	1	1	0	-	1.18	0	0.21
chr6	51515201	51515202	205385	-0.3106665	0	1	0	-	1.93	0	0
chr6	51542081	51542082	205388	-0.3015188	0	1	0	-	3.81	0.17	0
chr6	51559249	51559250	205389	-0.3106665	0	1	0	+	1.42	0.17	0.1
chr6	51753837	51753838	205400	0.2821405	0	1	0	-	6.95	0	0.21
chr6	51844539	51844540	205407	-0.3106665	0	1	0	-	2.24	0.17	0
chr6	51855473	51855474	205408	0.942282	0	1	0	+	15.22	1.36	0.63
chr6	51934322	51934323	205412	0.4542331	0	1	0	-	7.07	0	0.42
chr6	51959953	51959954	205413	0.1199353	0	1	0	-	19.97	0.34	0.31
chr6	52021167	52021168	205417	1.379495	0	1	0	-	28.09	1.7	0.52
chr6	52063697	52063698	205421	-0.3004936	0	1	0	+	10.09	0.17	0.1
chr6	52087878	52087879	205422	-0.293345	0	1	0	+	4.02	0	0.21
chr6	52163124	52163125	205430	-0.2850192	1	1	0	+	14.41	0	0
chr6	52207258	52207259	205431	-0.3106665	0	1	0	-	2.36	0.17	0
chr6	52234392	52234393	205434	-0.1988802	1	1	0	-	11.15	1.19	0.21
chr6	52263909	52263910	205436	4.125531	1	1	0	-	33.38	1.53	1.15
chr6	52285423	52285424	205438	-0.3035179	0	1	0	-	6.65	0.85	0.42
chr6	52287012	52287013	205439	-0.2356887	0	1	0	+	33.14	0.17	0.21
chr6	52362714	52362715	205446	-0.3106665	0	1	0	-	3.44	0	0.94
chr6	52399972	52399973	205449	0.2606465	0	1	0	-	26.67	2.55	0.42
chr6	52404596	52404597	205450	-0.3106665	0	1	0	+	1.57	0	0
chr6	52407584	52407585	205452	-0.2425067	1	1	0	+	13.38	2.21	0
chr6	52416724	52416725	205453	2.860351	1	1	0	+	25.68	2.21	1.04
chr6	52503438	52503439	205459	-0.3106665	0	1	0	+	1.45	0.34	1.04
chr6	52505919	52505920	205460	-0.2610055	0	1	0	-	5.04	0.17	0.21
chr6	52598431	52598432	205472	1.01866	0	1	0	-	23.05	2.21	1.98
chr6	52652228	52652229	205475	0.5641653	0	1	0	+	26.82	1.53	0.83
chr6	52660198	52660199	205481	-0.3106665	0	1	0	+	0.94	0.51	0.21
chr6	52663833	52663834	205483	1.194445	1	1	0	-	33.11	5.26	1.25
chr6	52670979	52670980	205485	-0.3106665	0	1	0	-	1.12	0.51	0.83
chr6	52675380	52675381	205486	-0.3106665	0	1	0	+	2.14	0.17	0.1
chr6	52691912	52691913	205487	-0.3106665	0	1	0	+	1.87	0	0.1
chr6	52696638	52696639	205488	-0.3106665	0	1	0	-	2.96	0.17	0.21
chr6	52698115	52698116	205489	-0.3106665	1	1	0	-	3.62	0.17	0
chr6	52706900	52706901	205490	-0.3035179	0	1	0	-	6.77	0.17	0
chr6	52724609	52724610	205491	0.2035694	0	1	0	+	31.36	1.36	0.94
chr6	52763598	52763599	205499	-0.3106665	0	1	0	-	6.98	0.34	0
chr6	52803939	52803940	205501	-0.3106665	0	1	0	-	4.35	0.34	0
chr6	52815677	52815678	205502	5.144164	1	1	0	+	21.15	1.19	1.56
chr6	52839758	52839759	205503	4.420423	1	1	0	+	20	2.04	3.23
chr6	52882520	52882521	205505	5.26189	1	1	0	+	23.41	2.21	3.02
chr6	52904754	52904755	205506	-0.1192982	1	1	0	+	8.43	0.68	0.52
chr6	53061958	53061959	205520	-0.2778706	0	1	0	+	20.96	1.02	2.4
chr6	53070913	53070914	205524	-0.3106665	0	1	0	-	1.75	0	0
chr6	53104470	53104471	205526	-0.3035179	0	1	0	+	7.94	0.17	0.1
chr6	53151859	53151860	205530	0.05925456	0	1	0	+	8.37	0.51	0.83
chr6	53172024	53172025	205532	3.940541	1	1	0	+	60.75	7.3	3.44
chr6	53188568	53188569	205534	-0.3015188	0	1	0	+	2.17	0	0.21
chr6	53273542	53273543	205540	-0.3106665	0	1	0	+	2.33	0.17	0
chr6	53291052	53291053	205541	-0.3106665	0	1	0	+	4.38	0.17	0
chr6	53294270	53294271	205542	0.09077214	1	1	0	-	12.51	0	0
chr6	53437788	53437789	205556	-0.1808008	0	1	0	+	28.64	1.19	0.63
chr6	53493109	53493110	205561	0.08550141	0	1	0	+	28.24	4.07	1.35
chr6	53544730	53544731	205571	-0.08793265	0	1	0	+	21.57	0.34	3.33
chr6	53548244	53548245	205576	-0.2963694	0	1	0	-	0.76	0	2.92
chr6	53651933	53651934	205583	-0.3106665	0	1	0	-	1.39	0	0.83
chr6	53679594	53679595	205586	-0.2393935	1	1	0	-	6.16	0.85	0.1
chr6	53719055	53719056	205590	0.6511983	0	1	0	+	21.24	2.55	0.94
chr6	53726008	53726009	205591	3.870395	1	1	1	-	28.73	0.85	3.02
chr6	53728773	53728774	205592	2.221322	1	1	0	-	21.36	1.19	0.63
chr6	53735213	53735214	205594	-0.2803262	0	1	0	-	5.41	0	0
chr6	53794454	53794455	205598	-0.3106665	0	1	1	+	1.42	0	0
chr6	53956276	53956277	205604	-0.2803262	0	1	0	-	3.38	0	0.21
chr6	53979664	53979665	205606	2.180431	1	1	0	+	24.56	0.85	0.21
chr6	53986349	53986350	205607	-0.2904991	0	1	0	+	7.01	0	0
chr6	54244604	54244605	205616	-0.3015188	0	1	0	+	6.71	0.17	0
chr6	54267994	54267995	205618	-0.1728303	0	1	0	-	3.72	0	0.21
chr6	54621479	54621480	205628	-0.2516545	0	1	0	+	1.33	0.17	0
chr6	54697616	54697617	205631	-0.3106665	0	1	0	+	1.54	0	0
chr6	54718045	54718046	205633	3.207026	1	1	0	+	18.12	0.85	0
chr6	54737455	54737456	205634	0.3729963	0	1	0	-	6.86	0.17	0.21
chr6	54993001	54993002	205643	-0.187341	1	1	0	-	3.38	0	0.1
chr6	55069362	55069363	205648	-0.1363243	0	1	0	-	6.52	0.17	0
chr6	55276939	55276940	205653	-0.1514857	0	1	0	+	12.23	0	0
chr6	55293307	55293308	205654	-0.1606334	0	1	0	+	6.37	0.17	0.1
chr6	55445818	55445819	205662	-0.2599803	0	1	1	+	10.3	0.34	0
chr6	55617468	55617469	205667	-0.1259904	0	1	0	+	5.32	0.17	0
chr6	55886388	55886389	205673	-0.3106665	0	1	0	-	3.9	0	0
chr6	55953626	55953627	205675	-0.3106665	0	1	0	-	1.51	0	0
chr6	55980817	55980818	205678	0.07365981	0	1	0	+	7.76	0.34	0.1
chr6	56053925	56053926	205682	-0.3004936	0	1	0	-	2.24	0	0
chr6	56292788	56292789	205690	-0.3106665	0	1	0	-	7.58	0.17	0.52
chr6	56314882	56314883	205693	1.698509	0	1	1	+	18.58	1.19	0.52
chr6	56359416	56359417	205694	2.78839	1	1	0	+	20.33	2.89	0.52
chr6	56370221	56370222	205695	-0.3106665	0	1	0	+	4.23	0.17	0.42
chr6	56542806	56542807	205703	-0.3106665	0	1	0	-	3.99	0.34	2.92
chr6	56549155	56549156	205704	-0.3015188	1	1	0	-	8.1	0	0
chr6	56570938	56570939	205707	0.01068448	1	1	0	-	11.33	0.34	0.52
chr6	56593094	56593095	205710	-0.1504605	0	1	0	-	22.29	1.02	0.63
chr6	56699246	56699247	205717	-0.3106665	0	1	0	-	11.21	0.68	0
chr6	56709199	56709200	205718	-0.2799068	0	1	0	+	21.05	0.68	0.1
chr6	56757852	56757853	205723	-0.3106665	0	1	0	-	2.6	0	0
chr6	56844328	56844329	205729	-0.2913459	0	1	0	-	11.15	0	0.52
chr6	56891974	56891975	205731	-0.3106665	0	1	0	+	6.59	0.17	0.1
chr6	56903062	56903063	205740	-0.207017	0	1	0	+	22.47	1.19	1.04
chr6	56904756	56904757	205741	-0.224008	0	1	0	+	25.77	2.04	1.25
chr6	56950101	56950102	205744	-0.3106665	0	1	0	+	2.14	0	0.1
chr6	56955207	56955208	205746	-0.3004936	0	1	0	-	17.01	1.7	3.54
chr6	56995559	56995560	205749	-0.3004936	0	1	0	-	4.47	0	0.31
chr6	57021292	57021293	205752	-0.1900349	0	1	0	-	19.03	0.68	0.42
chr6	57040262	57040263	205753	-0.3106665	1	1	0	+	0.88	0	0.1
chr6	57075318	57075319	205756	-0.3106665	0	1	0	-	2.42	0.17	0.1
chr6	57172654	57172655	205761	-0.2963694	0	1	0	+	1.93	0.51	0.83
chr6	57190288	57190289	205762	-0.3106665	0	1	0	+	6.62	0.17	0
chr6	57222028	57222029	205766	-0.3106665	0	1	0	-	2.08	0.68	0.94
chr6	57268264	57268265	205772	-0.1085026	0	1	0	+	13.74	1.02	0.21
chr6	57316683	57316684	205777	0.1267444	0	1	0	-	26.95	4.24	2.81
chr6	57324734	57324735	205779	-0.3004936	0	1	0	-	19.39	0.34	0
chr6	57459982	57459983	205785	-0.3015188	0	1	0	-	2.93	0	0
chr6	57536162	57536163	205786	-0.3004936	0	1	0	+	10.03	0	0.1
chr6	57552129	57552130	205789	-0.3106665	0	1	1	+	1.84	0	0
chr6	57579713	57579714	205791	-0.2943702	0	1	1	+	9.73	0	0
chr6	57633162	57633163	205795	-0.3106665	0	1	0	-	0.88	0	0
chr6	57672469	57672470	205799	-0.2610055	0	1	0	-	2.57	0	0.1
chr6	57673483	57673484	205800	-0.3015188	0	1	0	+	3.05	0.17	0
chr6	57961520	57961521	205809	4.702865	0	1	0	-	32.44	1.87	5.21
chr6	57970745	57970746	205810	-0.2229828	0	1	0	-	4.44	0	0
chr6	58003613	58003614	205811	-0.2711784	0	1	0	+	3.17	0.34	0
chr6	58048070	58048071	205813	-0.3004936	0	1	0	+	0.88	0	0.1
chr6	60477951	60477952	205839	-0.3106665	0	1	1	+	3.78	0	0
chr6	60722310	60722311	205857	-0.2833505	0	1	0	-	1.3	0	0
chr6	61755897	61755898	205886	-0.3035179	0	1	0	+	0.91	0	0
chr6	61809206	61809207	205887	-0.293345	0	1	0	+	5.41	0.34	0
chr6	61886815	61886816	205888	-0.3035179	0	1	0	+	0.85	0	0
chr6	62150253	62150254	205895	0.1647671	0	1	0	-	9.73	0	0.31
chr6	62775627	62775628	205923	-0.1961582	0	1	0	-	8.82	0	0
chr6	62891252	62891253	205933	-0.2028154	0	1	0	-	13.65	0.34	0
chr6	63066256	63066257	205938	-0.3004936	0	1	0	+	1.9	0	0
chr6	63246110	63246111	205952	-0.2455311	0	1	0	-	1.54	0	0.1
chr6	63308024	63308025	205956	-0.3015188	0	1	0	+	8.04	0	0.1
chr6	63352156	63352157	205961	-0.3106665	0	1	0	+	2.9	0.17	0
chr6	63353213	63353214	205962	-0.3106665	0	1	0	+	1.78	0	0
chr6	63574495	63574496	205982	-0.09062652	0	1	0	+	20.99	0.68	0.63
chr6	63598748	63598749	205984	0.3341209	0	1	1	+	19.64	1.19	1.67
chr6	63636405	63636406	205991	-0.3106665	0	1	1	+	0.85	0	0.63
chr6	63689622	63689623	205992	-0.3106665	0	1	0	+	2.17	0	0
chr6	63764530	63764531	206000	3.338692	0	1	0	-	19.67	1.53	0
chr6	63802800	63802801	206001	-0.2630047	1	1	0	-	13.56	0	0.1
chr6	63923341	63923342	206012	1.073474	1	1	1	+	18.61	0.68	0.1
chr6	64012427	64012428	206017	-0.3035179	0	1	0	+	3.38	0	0.1
chr6	64250362	64250363	206024	-0.2742028	0	1	0	+	2.02	0	0
chr6	64280767	64280768	206026	-0.3015188	0	1	0	+	7.91	0	0
chr6	64331094	64331095	206028	0.1015535	0	1	0	-	14.35	0.17	0.1
chr6	64469578	64469579	206036	-0.1551535	1	1	0	+	4.32	0.17	0
chr6	64505510	64505511	206038	2.185921	0	1	0	-	23.14	0.51	0.21
chr6	64523063	64523064	206039	-0.3015188	0	1	0	-	2.27	0	0.1
chr6	64838908	64838909	206046	-0.3106665	0	1	0	+	2.66	0	0
chr6	64924001	64924002	206049	-0.3015188	0	1	0	+	2.45	0	0.1
chr6	65013703	65013704	206052	-0.3015188	0	1	0	-	1.72	0	0.1
chr6	65259265	65259266	206060	-0.2640299	1	1	0	-	4.32	0.17	0.21
chr6	65638241	65638242	206069	-0.2701532	0	1	0	+	6.83	0.17	0.21
chr6	66259262	66259263	206083	-0.3106665	0	1	0	-	0.72	0	0.1
chr6	66421793	66421794	206089	-0.2963694	0	1	1	+	2.96	0.34	0
chr6	66558347	66558348	206090	-0.1013259	1	1	0	+	3.32	0	0
chr6	66568458	66568459	206091	-0.3106665	0	1	0	+	3.87	0	0
chr6	66662372	66662373	206095	-0.3106665	0	1	0	+	8.49	0	0
chr6	66926248	66926249	206100	-0.2306651	0	1	0	+	14.29	0.17	0.52
chr6	67010039	67010040	206106	-0.3106665	0	1	0	-	3.02	0	0.1
chr6	67066627	67066628	206107	-0.3106665	0	1	0	+	8.82	0	0
chr6	67933481	67933482	206123	-0.3106665	0	1	0	+	8.7	0	0.1
chr6	68144793	68144794	206130	-0.3106665	0	1	0	+	1.06	0	0.21
chr6	68196835	68196836	206133	0.1557555	1	1	0	-	18.49	0.17	0.21
chr6	68226677	68226678	206135	-0.2904991	0	1	0	-	21.87	0.34	0
chr6	68468723	68468724	206143	-0.2731776	0	1	0	-	15.22	0.17	0.1
chr6	68559224	68559225	206145	-0.293345	0	1	0	+	3.32	0	0.1
chr6	68572711	68572712	206147	1.251421	1	1	1	+	16.13	2.55	1.46
chr6	68635078	68635079	206152	-0.3106665	0	1	0	-	3.17	0.68	2.71
chr6	68638474	68638475	206153	2.522389	0	1	0	+	29.57	1.02	0.63
chr6	68652445	68652446	206155	-0.2508326	0	1	0	-	8.34	0	0.52
chr6	68761505	68761506	206156	-0.3106665	0	1	1	-	6.46	0.34	0.42
chr6	68778806	68778807	206157	-0.2701532	1	1	0	-	20.6	0.85	0.21
chr6	68877290	68877291	206159	-0.2142376	0	1	0	+	18.15	1.36	0
chr6	68958559	68958560	206160	-0.2720004	0	1	0	-	6.46	0.34	0
chr6	68968248	68968249	206162	8.78643	0	1	1	-	28.55	3.22	1.88
chr6	69099043	69099044	206166	-0.3106665	0	1	0	-	0.79	0	0
chr6	69165087	69165088	206168	-0.2803262	0	1	0	+	1.54	0	0.1
chr6	69487900	69487901	206179	0.2880646	1	1	0	-	12.69	1.02	0
chr6	69623115	69623116	206184	-0.3106665	0	1	0	+	1.39	0	0.1
chr6	69706162	69706163	206188	-0.3015188	0	1	0	+	3.59	0.34	0.1
chr6	69719791	69719792	206190	-0.3015188	0	1	0	-	8.73	0	0
chr6	69730028	69730029	206191	-0.2720004	0	1	0	-	15.83	0.17	0
chr6	69732839	69732840	206192	-0.2872216	0	1	0	+	13.44	0.34	0
chr6	69768878	69768879	206193	-0.3106665	0	1	0	-	6.01	0.17	0
chr6	69797043	69797044	206194	3.498684	0	1	0	-	52.11	4.07	11.15
chr6	69867528	69867529	206201	-0.3106665	0	1	0	+	3.38	0	0.52
chr6	69868445	69868446	206202	-0.3106665	0	1	0	-	2.45	0	0.21
chr6	69902830	69902831	206204	-0.2803262	0	1	0	+	1.06	0.17	0.63
chr6	69914083	69914084	206205	-0.3106665	0	1	0	+	1.21	0.17	0.42
chr6	70103994	70103995	206213	0.1230766	0	1	0	+	13.87	0.85	1.04
chr6	70108444	70108445	206214	-0.2913459	0	1	0	-	21.75	0.51	0.1
chr6	70166554	70166555	206216	-0.08063205	1	1	0	-	27.91	0.51	0.21
chr6	70210675	70210676	206217	-0.2414815	0	1	0	+	7.22	0	0.1
chr6	70221148	70221149	206218	0.5560207	1	1	0	+	33.74	2.55	0.83
