motif_chr	motif_start	motif_end	motif_index	salt_tolerance	strand	xchip_signal	peak_group
chr2	65640701	65640702	128916	0.6944686	+	18.82	N2
chr14	68816861	68816862	66880	1.235441	-	18.82	N2
chr4	186587606	186587607	186406	1.196042	-	18.82	N2
chr3	196609458	196609459	174885	1.320592	+	18.82	N2
chr9	123399974	123399975	248825	1.580038	-	18.85	N2
chr4	143774162	143774163	184090	2.071648	+	18.85	N2
chr11	117226623	117226624	44505	1.243286	-	18.85	N2
chr17	30125446	30125447	95048	0.7796194	+	18.88	N2
chr6	41306456	41306457	204437	0.3153839	+	18.88	N2
chr15	75683906	75683907	77671	1.207839	+	18.88	N2
chr20	50478434	50478435	148591	0.2297505	+	18.88	N2
chr7	67378380	67378381	221945	3.3837	+	18.91	N2
chr20	47678025	47678026	148147	0.8477934	+	18.91	N2
chr11	62394996	62394997	39306	0.9068012	+	18.91	N2
chr19	50479305	50479306	120803	0.2980623	-	18.94	N2
chr6	168356121	168356122	212235	1.079864	-	18.94	N2
chr5	136770280	136770281	195760	1.601177	-	18.94	N2
chr12	71392733	71392734	52446	1.088917	-	18.94	N2
chr1	167220762	167220763	16125	0.2430999	-	18.97	N2
chr1	171188848	171188849	16387	2.550812	-	18.97	N2
chr19	4851797	4851798	112680	1.255171	-	18.97	N2
chr6	159654732	159654733	211399	0.2064253	-	18.97	N2
chr19	29730639	29730640	117383	1.108386	+	19	N2
chr16	48156919	48156920	86135	2.889232	-	19.03	N2
chr4	121950354	121950355	183061	0.640489	+	19.03	N2
chr4	742805	742806	175491	2.643081	+	19.03	N2
chr17	29779430	29779431	95028	1.740025	-	19.06	N2
chr7	26369723	26369724	218753	2.41211	+	19.06	N2
chr2	48600411	48600412	127949	0.7827899	+	19.06	N2
chr5	10988087	10988088	188186	1.964066	+	19.06	N2
chr16	30187482	30187483	85287	0.90643	+	19.06	N2
chr6	44253693	44253694	204966	0.4325579	-	19.06	N2
chr4	110519079	110519080	182517	0.437324	-	19.06	N2
chr20	53217271	53217272	148881	2.106952	-	19.09	N2
chr20	37192447	37192448	146916	2.659165	+	19.09	N2
chr7	94436198	94436199	223610	1.614253	-	19.09	N2
chr2	26462674	26462675	125974	0.373457	-	19.09	N2
chr2	118003523	118003524	132928	1.044129	-	19.09	N2
chr1	200279977	200279978	18050	1.793688	+	19.12	N2
chr17	32910080	32910081	95342	0.3092605	-	19.15	N2
chr19	49075038	49075039	120498	0.1897198	+	19.15	N2
chr2	113204092	113204093	132658	1.9865	+	19.15	N2
chr14	68844132	68844133	66884	2.198448	-	19.18	N2
chr11	87290495	87290496	42684	-0.09168674	-	19.18	N2
chr19	10505775	10505776	113720	2.025045	+	19.18	N2
chr2	171598928	171598929	136489	0.04779899	+	19.21	N2
chr16	27867703	27867704	84859	1.786584	-	19.21	N2
chr1	180168877	180168878	16996	0.4957573	-	19.21	N2
chr1	236759435	236759436	21689	0.7392522	+	19.24	N2
chr11	120511239	120511240	45065	1.310803	+	19.24	N2
chr12	53984979	53984980	51123	0.8130704	+	19.24	N2
chr19	41957941	41957942	119149	0.4927753	-	19.24	N2
chr5	116068233	116068234	194439	0.6088039	-	19.24	N2
chr14	22872736	22872737	64077	2.668356	+	19.24	N2
chr17	8138737	8138738	92878	0.7818218	+	19.27	N2
chr1	23216913	23216914	4370	0.1585575	+	19.27	N2
chr4	88539660	88539661	181512	0.8348466	+	19.27	N2
chr11	66134724	66134725	40150	1.245702	-	19.27	N2
chr15	40904192	40904193	74361	3.25497	+	19.3	N2
chr1	196373145	196373146	17846	0.1118795	-	19.3	N2
chr6	116217194	116217195	208658	0.03314652	+	19.3	N2
chr1	119275597	119275598	12392	1.565624	+	19.3	N2
chr11	102341937	102341938	43443	0.3765984	+	19.33	N2
chr7	38363599	38363600	219774	1.618556	-	19.33	N2
chr7	25854733	25854734	218704	1.289804	-	19.33	N2
chr10	70461573	70461574	27366	0.3906	+	19.33	N2
chr7	80699227	80699228	223006	0.5066478	+	19.36	N2
chr17	49575790	49575791	97835	1.344559	+	19.36	N2
chr9	19464849	19464850	242499	1.414916	+	19.36	N2
chr8	130749832	130749833	238533	1.16975	+	19.36	N2
chr8	70088753	70088754	235019	2.587823	-	19.36	N2
chr2	23824874	23824875	125710	0.6195007	+	19.36	N2
chr20	36808725	36808726	146865	2.182974	-	19.39	N2
chr3	52001676	52001677	165497	0.740789	+	19.39	N2
chr7	16071437	16071438	218076	0.6161045	-	19.39	N2
chr7	113159938	113159939	225221	0.1282171	+	19.39	N2
chr17	39634590	39634591	96164	1.084437	-	19.45	N2
chr16	81886187	81886188	89353	2.073078	-	19.45	N2
chr7	111741924	111741925	225133	0.04885921	+	19.48	N2
chr11	34565608	34565609	37363	0.5727767	+	19.48	N2
chr9	127504151	127504152	249381	1.008072	+	19.48	N2
chr20	38408769	38408770	147110	1.630562	-	19.48	N2
chr5	33436064	33436065	189150	0.4265823	+	19.51	N2
chr12	130748321	130748322	57107	0.9463656	-	19.51	N2
chr4	122652574	122652575	183096	0.4188692	-	19.54	N2
chr8	13662384	13662385	230980	2.320257	-	19.54	N2
chr5	157477127	157477128	197644	0.2220243	-	19.57	N2
chr4	83253003	83253004	181213	0.5921413	-	19.57	N2
chr6	167351557	167351558	212096	2.888918	-	19.57	N2
chr2	42975243	42975244	127360	0.7254316	+	19.57	N2
chr20	62900429	62900430	150287	0.672185	+	19.6	N2
chr4	40309405	40309406	179128	0.5640034	-	19.6	N2
chr1	20640310	20640311	3955	2.119386	-	19.6	N2
chr2	151999177	151999178	135371	2.282768	+	19.6	N2
chr3	187139838	187139839	174180	1.810742	+	19.64	N2
chr2	112049439	112049440	132531	0.3310245	+	19.64	N2
chr1	161097805	161097806	15618	1.431823	-	19.64	N2
chr19	17775531	17775532	115103	2.007111	-	19.64	N2
chr16	69112850	69112851	88167	0.4534584	+	19.64	N2
chr19	10936823	10936824	113839	0.3580996	+	19.64	N2
chr16	30953822	30953823	85439	0.2297505	+	19.67	N2
chr16	56318495	56318496	86938	3.031193	-	19.67	N2
chr19	5806023	5806024	112939	0.1102098	+	19.67	N2
chr17	42163232	42163233	96619	2.040999	+	19.67	N2
chr20	46013908	46013909	147905	1.449575	-	19.7	N2
chr1	218339436	218339437	19901	0.01644766	+	19.7	N2
chr11	119356467	119356468	44866	0.3827217	+	19.7	N2
chr2	191555270	191555271	137703	2.049758	+	19.73	N2
chr1	43073815	43073816	7138	2.334524	-	19.73	N2
chr5	181168044	181168045	199994	1.215363	-	19.76	N2
chr16	81004820	81004821	89221	0.2040169	+	19.76	N2
chr5	23209090	23209091	188757	1.689022	+	19.76	N2
chr8	8737090	8737091	230448	2.436238	-	19.79	N2
chr1	150560094	150560095	14228	1.696513	-	19.79	N2
chr15	96357037	96357038	79864	1.438096	+	19.79	N2
chr7	132318925	132318926	226385	4.916655	+	19.79	N2
chr6	83615154	83615155	206925	1.288406	+	19.79	N2
chr11	65888481	65888482	40093	1.716818	-	19.82	N2
chr2	217756724	217756725	139198	1.237805	-	19.82	N2
chr10	48981512	48981513	26080	1.457173	+	19.82	N2
chr4	1356390	1356391	175671	1.454748	+	19.82	N2
chr16	12455439	12455440	83474	0.9790254	+	19.82	N2
chr2	208466547	208466548	138728	0.3467494	+	19.85	N2
chr19	10390866	10390867	113685	2.580791	-	19.85	N2
chr6	49623239	49623240	205296	0.5229854	+	19.88	N2
chr9	136170456	136170457	251520	1.511586	+	19.88	N2
chr8	38830865	38830866	232962	0.6671615	+	19.88	N2
chr16	67428307	67428308	87899	1.261521	+	19.91	N2
chr1	185596257	185596258	17427	1.092804	-	19.91	N2
chr2	131674129	131674130	134326	0.3135791	+	19.91	N2
chr1	26275714	26275715	4867	1.967658	+	19.91	N2
chr1	36609441	36609442	6354	2.10452	+	19.91	N2
chr10	84352432	84352433	28821	0.3382451	+	19.91	N2
chr11	1832622	1832623	34671	0.39325	-	19.91	N2
chr1	237851420	237851421	21754	0.7254316	+	19.94	N2
chr19	7799757	7799758	113284	1.099211	-	19.94	N2
chr8	144203454	144203455	240482	1.288685	-	19.94	N2
chr11	10654470	10654471	35711	1.379436	-	19.94	N2
chr1	35569112	35569113	6212	2.851771	+	19.94	N2
chr11	58524765	58524766	38775	2.394817	-	20	N2
chr17	32937108	32937109	95354	0.980426	-	20.03	N2
chr20	50580162	50580163	148603	0.9023365	-	20.03	N2
chr3	40584722	40584723	163990	2.029577	+	20.06	N2
chr16	23801601	23801602	84507	2.044465	+	20.06	N2
chr19	48267198	48267199	120334	0.848313	+	20.06	N2
chr11	45872897	45872898	38128	0.4314438	+	20.09	N2
chr8	31252246	31252247	232443	2.044899	+	20.09	N2
chr4	110315652	110315653	182497	0.5049193	+	20.12	N2
chr12	70733570	70733571	52418	0.3777756	+	20.12	N2
chr1	245797769	245797770	22211	1.160847	-	20.15	N2
chr11	75803419	75803420	41904	4.192644	+	20.15	N2
chr1	154186268	154186269	14664	0.6166888	+	20.18	N2
chr12	101917918	101917919	53936	0.4672169	+	20.18	N2
chr11	44110393	44110394	37830	0.5714825	+	20.18	N2
chr1	34742856	34742857	6133	2.661571	-	20.18	N2
chr19	6125707	6125708	113013	1.95476	-	20.21	N2
chr22	17742599	17742600	154725	2.930012	+	20.21	N2
chr8	60412702	60412703	234414	2.2783	+	20.21	N2
chr5	172697690	172697691	198691	1.003378	-	20.21	N2
chr10	79779531	79779532	28519	2.905525	+	20.24	N2
chr2	238263660	238263661	141382	1.448611	-	20.24	N2
chr16	3654453	3654454	82462	1.850049	+	20.27	N2
chr8	143982610	143982611	240412	0.4697937	+	20.27	N2
chr7	27784633	27784634	218876	0.7525824	-	20.3	N2
chr10	32368004	32368005	24894	1.551741	-	20.3	N2
chr4	185005398	185005399	186273	0.9778482	+	20.3	N2
chr2	131413340	131413341	134288	1.501023	+	20.33	N2
chr12	132615080	132615081	57555	2.908327	+	20.33	N2
chr1	248906515	248906516	22465	0.6136644	+	20.36	N2
chr8	141508128	141508129	239583	1.050057	+	20.36	N2
chr16	31868785	31868786	85599	1.238563	-	20.36	N2
chr8	22918575	22918576	231692	1.86174	-	20.36	N2
chr1	53861068	53861069	8289	0.9897347	+	20.39	N2
chr17	62421589	62421590	98962	0.3655314	+	20.39	N2
chr2	38508532	38508533	127022	0.5964318	-	20.39	N2
chr10	71609366	71609367	27588	0.943875	-	20.42	N2
chr11	20354029	20354030	36606	1.239427	-	20.42	N2
chr17	78971463	78971464	101192	2.87104	-	20.42	N2
chr1	169546592	169546593	16292	1.189832	-	20.45	N2
chr8	25170349	25170350	231898	-0.08336093	+	20.45	N2
chr2	202178538	202178539	138314	0.3802311	-	20.48	N2
chr11	73376208	73376209	41583	1.089698	-	20.48	N2
chr8	143844124	143844125	240339	0.5094021	+	20.48	N2
chr16	19180092	19180093	84075	1.745445	-	20.48	N2
chr2	198374566	198374567	138031	1.398769	+	20.51	N2
chr2	197707795	197707796	137994	0.08002149	+	20.51	N2
chr9	127943875	127943876	249499	1.689202	+	20.51	N2
chr2	71510398	71510399	129391	1.414276	-	20.51	N2
chr7	141786128	141786129	227164	0.2479099	-	20.54	N2
chr15	40679243	40679244	74319	1.448998	+	20.57	N2
chr19	43433053	43433054	119454	1.55083	+	20.57	N2
chr19	8506314	8506315	113433	0.8379599	-	20.6	N2
chr5	55172229	55172230	191193	1.539941	+	20.6	N2
chr11	123247393	123247394	45317	2.877504	-	20.6	N2
chr20	45306696	45306697	147805	2.142501	+	20.63	N2
chr19	295324	295325	111166	0.7960162	-	20.66	N2
chr10	101781271	101781272	30393	2.35003	-	20.66	N2
chr11	1837895	1837896	34675	0.9266705	+	20.69	N2
chr2	128321953	128321954	133905	1.544057	-	20.69	N2
chr1	155207017	155207018	14879	1.351482	+	20.69	N2
chr8	109347055	109347056	237257	0.2544808	+	20.69	N2
chr2	112959010	112959011	132623	2.906017	-	20.72	N2
chr19	38233977	38233978	118481	4.358583	+	20.72	N2
chr7	28093822	28093823	218902	1.817413	-	20.72	N2
chr17	40201979	40201980	96279	1.2335	+	20.75	N2
chr9	133793173	133793174	250799	1.086227	+	20.75	N2
chr7	47088997	47088998	220608	0.8857298	-	20.75	N2
chr1	37514802	37514803	6491	1.380655	+	20.78	N2
chr7	20198010	20198011	218277	0.3526197	-	20.78	N2
chr12	109518941	109518942	54622	2.09015	+	20.78	N2
chr19	19644022	19644023	115626	2.622094	-	20.78	N2
chr13	48769325	48769326	60097	1.217507	-	20.78	N2
chr12	50088791	50088792	50541	1.296015	+	20.81	N2
chr5	163347775	163347776	197973	0.8557887	-	20.81	N2
chr2	113602147	113602148	132708	1.440009	+	20.81	N2
chr2	73163944	73163945	129616	1.925264	-	20.81	N2
chr4	8403347	8403348	177233	0.9249737	-	20.84	N2
chr1	27046094	27046095	5014	1.558858	+	20.87	N2
chr6	99435150	99435151	207674	0.435731	+	20.87	N2
chr1	235971917	235971918	21611	1.284902	-	20.87	N2
chr10	60816736	60816737	26692	0.1857565	+	20.9	N2
chr7	97835744	97835745	223789	0.5561251	-	20.9	N2
chr1	44217904	44217905	7306	2.799892	+	20.9	N2
chr3	50246367	50246368	165236	1.537739	-	20.93	N2
chr1	247372901	247372902	22355	3.250838	+	20.93	N2
chr2	60581981	60581982	128532	1.433714	-	20.93	N2
chr15	58227903	58227904	75670	0.7879145	+	20.96	N2
chr10	124389410	124389411	32491	0.6497537	-	20.96	N2
chr16	69287135	69287136	88183	-0.02241287	-	20.99	N2
chr16	19375778	19375779	84096	0.4274366	-	20.99	N2
chr2	71100650	71100651	129349	1.538988	+	20.99	N2
chr11	95069858	95069859	43109	1.484625	+	20.99	N2
chr19	13234759	13234760	114272	2.123096	-	20.99	N2
chr21	45596898	45596899	154153	1.857135	-	21.02	N2
chr5	138077285	138077286	195869	0.9017687	+	21.02	N2
chr12	99043512	99043513	53760	1.140948	+	21.02	N2
chr16	74998636	74998637	88770	1.039437	+	21.05	N2
chr1	223090255	223090256	20199	1.174848	-	21.05	N2
chr1	114282996	114282997	11988	2.896575	-	21.05	N2
chr19	47210885	47210886	120131	3.019259	+	21.05	N2
chr2	15577279	15577280	125013	0.6811193	-	21.09	N2
chr2	24410120	24410121	125756	0.6948811	+	21.09	N2
chr19	50461392	50461393	120797	3.181162	-	21.09	N2
chr20	62972485	62972486	150309	1.392398	+	21.12	N2
chr1	208245423	208245424	19176	1.451305	-	21.12	N2
chr11	64146258	64146259	39605	2.92127	-	21.12	N2
chr1	11478840	11478841	2443	1.19598388213916	+	21.12	N2
chr16	10918932	10918933	83244	3.372471	-	21.12	N2
chr2	46889209	46889210	127763	0.2468497	-	21.12	N2
chr12	121443401	121443402	55964	1.943943	-	21.15	N2
chr8	11564723	11564724	230767	0.6757008	+	21.15	N2
chr1	197521337	197521338	17900	0.3351769	+	21.18	N2
chr3	16550951	16550952	162518	0.617831	-	21.21	N2
chr8	28419706	28419707	232204	1.14853	-	21.21	N2
chr2	96117172	96117173	131039	0.4182889	-	21.24	N2
chr14	22557122	22557123	64024	0.7669559	+	21.27	N2
chr8	127725898	127725899	238282	0.9913875	+	21.27	N2
chr2	65040846	65040847	128850	2.725763	-	21.3	N2
chr20	36439632	36439633	146806	2.651854	-	21.3	N2
chr4	27010536	27010537	178569	0.6287204	-	21.33	N2
chr21	31604790	31604791	152166	3.194924	-	21.33	N2
chr17	49996755	49996756	97903	0.9659652	-	21.33	N2
chr16	48623390	48623391	86178	1.981344	-	21.33	N2
chr7	30548952	30548953	219097	1.314558	+	21.36	N2
chr6	53728773	53728774	205592	2.221322	-	21.36	N2
chr20	31661724	31661725	146175	0.6294502	+	21.36	N2
chr4	70505335	70505336	180450	1.109641	-	21.36	N2
chr4	73446554	73446555	180622	0.2789036	-	21.39	N2
chr17	32783706	32783707	95331	0.3461717	+	21.39	N2
chr20	50987902	50987903	148674	3.585806	+	21.42	N2
chr10	68407339	68407340	27093	-0.02577925	+	21.42	N2
chr8	74366284	74366285	235289	0.9893057	+	21.45	N2
chr10	71708389	71708390	27622	1.081664	-	21.45	N2
chr1	196148577	196148578	17837	0.006438961	+	21.45	N2
chr1	156383144	156383145	15054	0.6606124	+	21.48	N2
chr16	29848693	29848694	85195	1.933142	-	21.48	N2
chr19	6022469	6022470	112989	0.7824917	-	21.51	N2
chr11	58654179	58654180	38786	1.054708	+	21.51	N2
chr4	183262622	183262623	186105	2.031746	-	21.51	N2
chr2	45778785	45778786	127614	2.185893	-	21.6	N2
chr1	159132479	159132480	15383	1.60509	+	21.63	N2
chr4	76180012	76180013	180762	2.679739	+	21.63	N2
chr1	201999814	201999815	18293	2.546999	+	21.66	N2
chr8	28594152	28594153	232213	2.091653	-	21.66	N2
chr8	52112573	52112574	233827	0.3272255	+	21.69	N2
chr7	88546914	88546915	223328	0.2775787	+	21.69	N2
chr2	233443727	233443728	140703	0.3306051	-	21.69	N2
chr19	49266539	49266540	120535	1.101088	+	21.72	N2
chr16	30021724	30021725	85241	1.423231	-	21.75	N2
chr7	100801447	100801448	224269	1.612197	+	21.75	N2
chr19	46488024	46488025	120007	1.109041	-	21.75	N2
chr19	46748695	46748696	120063	1.16223	-	21.78	N2
chr20	8790656	8790657	143190	0.5865104	+	21.78	N2
chr16	1194796	1194797	81762	0.1502317	-	21.81	N2
chr7	86469876	86469877	223222	0.9923588	-	21.81	N2
chr6	39310121	39310122	204215	1.914469	-	21.84	N2
chr5	141960903	141960904	196392	3.235961	-	21.84	N2
chr4	152501007	152501008	184600	0.7315649	+	21.84	N2
chr9	134443499	134443500	251042	2.934967	-	21.87	N2
chr2	213246873	213246874	138915	0.235132	+	21.87	N2
chr11	94171875	94171876	43031	0.9163174	+	21.87	N2
chr20	44384551	44384552	147688	0.3755731	+	21.87	N2
chr7	118196065	118196066	225461	0.3527367	-	21.9	N2
chr16	84175445	84175446	89575	1.108464	-	21.9	N2
chr9	124320495	124320496	248930	1.268028	-	21.93	N2
chr17	60720941	60720942	98838	1.645846	+	21.93	N2
chr4	48290578	48290579	179527	1.26371	-	21.96	N2
chr1	207997975	207997976	19125	1.327307	-	21.96	N2
chr5	157328593	157328594	197620	1.240636	+	21.96	N2
chr3	136075406	136075407	171018	0.4921245	+	21.96	N2
chr3	47421215	47421216	164775	2.93223	+	21.99	N2
chr11	119197079	119197080	44844	0.6898205	-	21.99	N2
chr11	76799419	76799420	42045	0.5546524	-	22.11	N2
chr2	199980229	199980230	138104	1.604718	+	22.14	N2
chr7	90154394	90154395	223375	1.642341	+	22.14	N2
chr1	7975451	7975452	1885	2.20446786639402	+	22.17	N2
chr12	108495155	108495156	54486	1.829241	-	22.17	N2
chr16	3094768	3094769	82356	1.871126	+	22.2	N2
chr1	36134906	36134907	6271	0.4439801	-	22.2	N2
chr1	158087496	158087497	15306	0.5062135	-	22.2	N2
chr19	3473187	3473188	112295	1.304146	-	22.23	N2
chr20	53915934	53915935	148945	1.791497	-	22.26	N2
chr12	47717694	47717695	50172	1.804635	+	22.29	N2
chr8	65645143	65645144	234741	0.512096	+	22.29	N2
chr11	77188529	77188530	42112	0.7841604	-	22.32	N2
chr2	237512929	237512930	141209	2.892747	+	22.32	N2
chr2	218272846	218272847	139313	1.767904	+	22.35	N2
chr1	17336283	17336284	3342	1.700191	-	22.38	N2
chr2	74919928	74919929	129834	1.45932	+	22.38	N2
chr19	41126853	41126854	118991	1.43121	+	22.41	N2
chr2	130798153	130798154	134208	0.8483579	+	22.44	N2
chr8	143401342	143401343	240163	0.516789	+	22.44	N2
chr17	45277375	45277376	97247	0.7084967	+	22.47	N2
chr11	119474892	119474893	44885	2.048536	-	22.47	N2
chr3	129245958	129245959	170415	0.04665678	-	22.5	N2
chr11	60831202	60831203	38951	1.997846	+	22.5	N2
chr6	107114415	107114416	208050	1.60393	-	22.5	N2
chr8	56093856	56093857	234148	0.7523616	-	22.5	N2
chr1	19715784	19715785	3831	1.89926	+	22.54	N2
chr9	136758551	136758552	251774	2.642129	+	22.54	N2
chr2	238256704	238256705	141377	0.1455826	+	22.57	N2
chr10	70925858	70925859	27458	2.04725	+	22.6	N2
chr1	67760441	67760442	9330	0.8218437	-	22.63	N2
chr1	183685299	183685300	17313	2.048801	-	22.66	N2
chr16	30112913	30112914	85273	1.887061	+	22.66	N2
chr3	170414301	170414302	173112	0.6066328	+	22.66	N2
chr11	73307445	73307446	41558	1.903249	+	22.66	N2
chr2	231707174	231707175	140404	1.316001	-	22.69	N2
chr1	248807318	248807319	22449	1.167431	-	22.69	N2
chr5	141879354	141879355	196381	2.208128	-	22.69	N2
chr9	100505758	100505759	247145	2.731111	+	22.75	N2
chr2	64522949	64522950	128781	-0.1059839	+	22.75	N2
chr2	68185749	68185750	129053	2.115083	-	22.75	N2
chr19	2962257	2962258	112118	0.4028991	+	22.78	N2
chr1	208093948	208093949	19146	0.6661363	-	22.78	N2
chr11	113691173	113691174	44138	0.2695219	-	22.81	N2
chr1	152001905	152001906	14418	1.431182	-	22.84	N2
chr16	24042218	24042219	84529	2.211079	+	22.87	N2
chr19	51259545	51259546	120956	0.2814107	-	22.9	N2
chr5	138642011	138642012	195939	1.955785	+	22.9	N2
chr2	208175511	208175512	138707	1.370784	+	22.9	N2
chr17	75271282	75271283	100381	1.730241	-	22.93	N2
chr20	37534607	37534608	146974	0.5722571	-	22.93	N2
chr1	25520646	25520647	4733	1.269262	+	22.96	N2
chr11	124644511	124644512	45414	1.569631	+	22.99	N2
chr1	118151529	118151530	12322	0.9572683	+	22.99	N2
chr1	52686414	52686415	8112	1.07949	-	23.02	N2
chr19	19053975	19053976	115473	1.508245	+	23.02	N2
chr10	30392678	30392679	24743	2.489801	+	23.05	N2
chr19	3700612	3700613	112383	1.642687	-	23.05	N2
chr3	40317252	40317253	163970	0.3479267	-	23.08	N2
chr19	1514025	1514026	111684	2.750471	-	23.11	N2
chr11	130916560	130916561	46091	1.300974	-	23.14	N2
chr16	30921769	30921770	85425	0.6041862	-	23.14	N2
chr17	49568029	49568030	97830	3.48661	+	23.17	N2
chr16	68528802	68528803	88105	2.764251	+	23.17	N2
chr8	37996441	37996442	232859	0.7147064	+	23.17	N2
chr1	22862281	22862282	4332	1.453101	-	23.2	N2
chr19	734234	734235	111341	1.613641	-	23.23	N2
chr7	97179645	97179646	223758	1.376133	-	23.23	N2
chr1	14779321	14779322	2881	1.736674	+	23.26	N2
chr10	5623326	5623327	23027	1.033558	-	23.26	N2
chr19	38729870	38729871	118578	1.094	+	23.26	N2
chr11	108008825	108008826	43730	0.4648085	+	23.29	N2
chr2	42089515	42089516	127256	3.617473	-	23.29	N2
chr12	11486752	11486753	48242	0.8991162	-	23.35	N2
chr7	44973938	44973939	220377	0.5542498	+	23.35	N2
chr8	23692812	23692813	231808	2.801173	-	23.38	N2
chr12	98397702	98397703	53712	3.009727	-	23.44	N2
chr20	50981645	50981646	148672	2.512321	+	23.47	N2
chr1	116485433	116485434	12175	1.90995	-	23.5	N2
chr1	31618312	31618313	5700	0.925363	-	23.53	N2
chr20	49888673	49888674	148464	2.881397	-	23.53	N2
chr2	190372570	190372571	137612	1.251005	-	23.56	N2
chr2	105545923	105545924	131916	1.176036	-	23.62	N2
chr11	10792635	10792636	35724	2.310412	+	23.65	N2
chr3	4633581	4633582	161126	0.5169949	-	23.65	N2
chr12	124036781	124036782	56336	1.256973	+	23.71	N2
chr21	32569958	32569959	152275	0.6846069	-	23.74	N2
chr16	87062863	87062864	90226	1.671954	-	23.77	N2
chr10	23158565	23158566	24236	0.92746	+	23.77	N2
chr11	61897814	61897815	39224	1.551725	+	23.8	N2
chr4	173301791	173301792	185622	0.2554779	-	23.8	N2
chr6	25265868	25265869	202384	3.482152	+	23.86	N2
chr11	61680292	61680293	39140	2.249727	+	23.89	N2
chr1	145892016	145892017	13834	0.8494621	+	23.92	N2
chr5	40688333	40688334	189622	1.334608	-	23.95	N2
chr17	57858105	57858106	98554	1.775564	+	23.99	N2
chr2	3303786	3303787	123883	1.457781	-	23.99	N2
chr12	50075355	50075356	50537	1.836019	+	23.99	N2
chr12	108664996	108664997	54529	0.5701268	+	24.05	N2
chr17	50817433	50817434	98091	0.9111961	+	24.05	N2
chr20	36774391	36774392	146861	0.5225961	-	24.11	N2
chr1	22132076	22132077	4192	1.651802	+	24.14	N2
chr1	6490046	6490047	1623	3.34019184398198	-	24.14	N2
chr8	127734114	127734115	238283	1.77087	+	24.17	N2
chr21	38159466	38159467	152807	1.787745	+	24.2	N2
chr1	179369939	179369940	16944	0.8418045	-	24.2	N2
chr7	129607937	129607938	226103	1.103187	-	24.23	N2
chr2	105369975	105369976	131900	0.3817828	+	24.26	N2
chr11	46352303	46352304	38195	2.725059	+	24.32	N2
chr1	6343612	6343613	1566	2.43698704215953	-	24.35	N2
chr1	30801907	30801908	5586	3.066181	+	24.38	N2
chr19	2819770	2819771	112097	1.191809	+	24.41	N2
chr8	140432166	140432167	239369	0.8606751	-	24.41	N2
chr19	51657133	51657134	121005	2.700771	-	24.44	N2
chr20	41095562	41095563	147348	1.422783	-	24.47	N2
chr19	45693505	45693506	119844	2.638017	-	24.47	N2
chr1	20696601	20696602	3969	1.207825	+	24.47	N2
chr12	101830985	101830986	53925	0.5149419	-	24.5	N2
chr4	109433567	109433568	182448	0.9916899	+	24.5	N2
chr16	84506600	84506601	89629	2.051794	-	24.59	N2
chr1	153509928	153509929	14571	0.8628484	+	24.65	N2
chr2	219476441	219476442	139535	1.449716	+	24.68	N2
chr8	38385149	38385150	232906	0.4987377	-	24.74	N2
chr21	33197053	33197054	152341	1.813633	-	24.8	N2
chr1	229514861	229514862	21015	0.3257951	-	24.8	N2
chr17	41648814	41648815	96496	2.357227	+	24.89	N2
chr12	55073249	55073250	51270	1.075974	-	24.95	N2
chr1	226197158	226197159	20501	2.927434	-	24.98	N2
chr3	15118808	15118809	162394	1.624184	+	25.01	N2
chr19	1445343	1445344	111645	1.05128	+	25.07	N2
chr7	121547694	121547695	225578	0.04964612	-	25.1	N2
chr17	49032342	49032343	97751	2.203097	-	25.1	N2
chr19	19532390	19532391	115600	1.956232	+	25.22	N2
chr17	82154056	82154057	102176	3.176726	-	25.22	N2
chr1	236609321	236609322	21681	0.3602739	+	25.25	N2
chr1	108560033	108560034	11337	2.216753	+	25.25	N2
chr19	16111434	16111435	114744	2.434287	-	25.25	N2
chr1	172450097	172450098	16470	0.5136476	+	25.28	N2
chr6	41706061	41706062	204533	2.670858	+	25.34	N2
chr7	105876720	105876721	224825	0.9998055	+	25.4	N2
chr21	44949938	44949939	153954	1.765818	+	25.44	N2
chr17	60436103	60436104	98817	2.562654	-	25.47	N2
chr11	46538018	46538019	38232	0.5869569	-	25.59	N2
chr1	47175525	47175526	7650	2.26533	-	25.59	N2
chr19	39411980	39411981	118710	0.7575427	-	25.65	N2
chr17	32007323	32007324	95255	2.545555	-	25.71	N2
chr10	28664033	28664034	24584	1.277037	+	25.71	N2
chr1	39539386	39539387	6720	1.310505	-	25.74	N2
chr20	44217530	44217531	147662	0.7847831	+	25.77	N2
chr1	213374485	213374486	19636	3.005009	+	25.77	N2
chr13	60473762	60473763	60700	1.396878	+	25.8	N2
chr8	61096278	61096279	234484	0.3469464	-	25.92	N2
chr8	29087643	29087644	232271	1.077685	+	25.95	N2
chr6	89372231	89372232	207242	2.265758	+	26.04	N2
chr19	5687275	5687276	112903	1.772927	-	26.13	N2
chr10	69508040	69508041	27188	1.217267	-	26.16	N2
chr7	1177213	1177214	216563	4.175941	-	26.19	N2
chr7	139500159	139500160	226914	2.150741	+	26.19	N2
chr8	38171732	38171733	232886	0.4772146	-	26.19	N2
chr9	136339382	136339383	251592	2.447176	+	26.25	N2
chr19	50368748	50368749	120769	2.521231	+	26.25	N2
chr16	8173322	8173323	82972	1.399144	-	26.34	N2
chr7	51430655	51430656	221013	1.882238	+	26.4	N2
