motif_chr	motif_start	motif_end	motif_index	salt_tolerance	strand	xchip_signal	peak_group
chr7	23863393	23863394	218540	-0.2365354	+	17.67	XChIP
chr16	1959422	1959423	81990	-0.2213141	+	17.7	XChIP
chr12	89017349	89017350	53155	-0.2086856	+	17.7	XChIP
chr7	77112946	77112947	222842	-0.3004936	-	17.73	XChIP
chr5	160391289	160391290	197862	-0.2943702	-	17.73	XChIP
chr2	60999127	60999128	128560	-0.2158342	-	17.73	XChIP
chr6	12605976	12605977	201502	-0.3106665	-	17.73	XChIP
chr8	70148145	70148146	235025	-0.3106665	+	17.76	XChIP
chr2	68031737	68031738	129046	-0.2913459	-	17.76	XChIP
chr4	40056797	40056798	179112	-0.3004936	-	17.76	XChIP
chr1	117122234	117122235	12249	-0.1319617	+	17.76	XChIP
chr16	2907253	2907254	82288	-0.01703406	-	17.79	XChIP
chr1	3801644	3801645	1153	-0.225185223902856	-	17.79	XChIP
chr5	21817855	21817856	188729	-0.2758715	+	17.79	XChIP
chr6	170736543	170736544	212599	-0.2813514	-	17.79	XChIP
chr11	61752482	61752483	39177	-0.05899194	-	17.79	XChIP
chr19	28710501	28710502	117226	-0.207017	-	17.82	XChIP
chr19	55141416	55141417	121423	-0.2499858	+	17.82	XChIP
chr19	14574351	14574352	114517	-0.1866711	+	17.82	XChIP
chr2	166419770	166419771	136138	-0.2943702	-	17.82	XChIP
chr10	74244275	74244276	27877	-0.1793705	+	17.85	XChIP
chr3	130893075	130893076	170598	-0.2314871	-	17.85	XChIP
chr1	24112727	24112728	4496	-0.3106665	-	17.85	XChIP
chr8	125700843	125700844	238151	-0.2904991	-	17.85	XChIP
chr9	100324801	100324802	247126	-0.2841973	-	17.88	XChIP
chr12	111673690	111673691	54945	-0.243684	-	17.88	XChIP
chr19	1315844	1315845	111594	-0.2803262	+	17.88	XChIP
chr2	119753538	119753539	133127	-0.3004936	+	17.88	XChIP
chr7	105401769	105401770	224770	-0.2670542	+	17.88	XChIP
chr6	46781652	46781653	205163	-0.2003248	-	17.91	XChIP
chr6	106446472	106446473	207993	-0.3106665	+	17.91	XChIP
chr19	3849313	3849314	112420	-0.2271844	-	17.94	XChIP
chr7	25391457	25391458	218665	-0.3035179	+	17.94	XChIP
chr4	146342786	146342787	184246	-0.2656985	+	17.94	XChIP
chr2	188512657	188512658	137501	-0.3035179	-	17.94	XChIP
chr16	29115610	29115611	85062	-0.3004936	+	17.94	XChIP
chr1	180365237	180365238	17027	-0.2323338	+	17.97	XChIP
chr1	24635418	24635419	4569	-0.2943702	-	17.97	XChIP
chr21	28940383	28940384	152016	-0.3106665	-	18	XChIP
chr2	187498063	187498064	137461	-0.3106665	+	18	XChIP
chr5	138180381	138180382	195878	-0.2618274	+	18	XChIP
chr2	42196870	42196871	127272	-0.3106665	-	18	XChIP
chr16	30638148	30638149	85368	-0.2648518	-	18.03	XChIP
chr20	5192507	5192508	142962	-0.2813514	-	18.03	XChIP
chr2	210195657	210195658	138794	-0.1799789	-	18.03	XChIP
chr15	99273152	99273153	80094	-0.2720004	+	18.03	XChIP
chr10	5949562	5949563	23067	-0.3106665	+	18.03	XChIP
chr2	237673230	237673231	141244	-0.2585499	+	18.03	XChIP
chr18	2994725	2994726	103771	-0.3035179	+	18.06	XChIP
chr9	88173570	88173571	245697	-0.2711784	+	18.06	XChIP
chr5	64811225	64811226	191803	-0.3106665	+	18.06	XChIP
chr6	138816238	138816239	209978	-0.2813514	+	18.09	XChIP
chr2	36507534	36507535	126858	-0.3015188	-	18.09	XChIP
chr8	98998058	98998059	236620	-0.3106665	-	18.09	XChIP
chr14	103391103	103391104	70356	-0.2813514	-	18.12	XChIP
chr11	46127301	46127302	38155	-0.2921678	+	18.12	XChIP
chr5	317304	317305	186923	-0.2720004	+	18.12	XChIP
chr6	151406234	151406235	210723	-0.2031707	+	18.12	XChIP
chr6	45922969	45922970	205115	-0.3106665	-	18.12	XChIP
chr2	20291140	20291141	125399	-0.3106665	-	18.15	XChIP
chr1	174074962	174074963	16569	-0.3106665	-	18.15	XChIP
chr16	86575825	86575826	90133	-0.2872216	-	18.15	XChIP
chr1	184691908	184691909	17386	-0.2701532	-	18.15	XChIP
chr19	29691139	29691140	117375	-0.2425067	-	18.19	XChIP
chr19	55606384	55606385	121543	-0.1710304	-	18.19	XChIP
chr10	77756653	77756654	28183	-0.243684	-	18.19	XChIP
chr12	89470939	89470940	53178	-0.255704	+	18.22	XChIP
chr5	149449470	149449471	196934	-0.3035179	+	18.22	XChIP
chr12	93025655	93025656	53335	-0.2711784	+	18.22	XChIP
chr20	62011004	62011005	149966	-0.2731776	+	18.22	XChIP
chr1	161566356	161566357	15695	-0.1936676	+	18.22	XChIP
chr7	72786475	72786476	222271	-0.2819948	-	18.25	XChIP
chr17	62995516	62995517	99033	-0.3004936	+	18.25	XChIP
chr5	103475832	103475833	193807	-0.2085336	-	18.25	XChIP
chr8	42674239	42674240	233285	-0.2850192	-	18.28	XChIP
chr1	84122989	84122990	10043	-0.2913459	-	18.31	XChIP
chr6	130282424	130282425	209380	-0.3106665	-	18.31	XChIP
chr10	6401996	6401997	23127	-0.293345	-	18.31	XChIP
chr12	42332500	42332501	49877	-0.2711784	-	18.34	XChIP
chr13	45047507	45047508	59835	-0.2803262	+	18.34	XChIP
chr2	108584122	108584123	132133	-0.2208948	-	18.34	XChIP
chr7	13280042	13280043	217969	-0.2665204	+	18.37	XChIP
chr5	159106986	159106987	197762	-0.3106665	-	18.37	XChIP
chr19	32570407	32570408	117701	-0.3106665	-	18.37	XChIP
chr6	138766096	138766097	209975	-0.2229828	-	18.37	XChIP
chr19	10421159	10421160	113699	0.3551103	+	18.37	XChIP
chr11	113896487	113896488	44155	-0.2728471	+	18.37	XChIP
chr2	43542468	43542469	127444	-0.2904991	-	18.4	XChIP
chr6	84228153	84228154	206946	-0.2597394	-	18.4	XChIP
chr11	85595473	85595474	42563	-0.3015188	+	18.4	XChIP
chr17	32755276	32755277	95329	-0.2963694	-	18.4	XChIP
chr6	152953332	152953333	210815	-0.2516545	-	18.4	XChIP
chr13	90968707	90968708	61769	-0.2361801	-	18.4	XChIP
chr2	201236554	201236555	138209	-0.0288036	+	18.43	XChIP
chr11	66439141	66439142	40218	-0.2748463	-	18.43	XChIP
chr2	46919044	46919045	127766	-0.2398129	+	18.43	XChIP
chr3	9932961	9932962	161517	-0.2813514	+	18.46	XChIP
chr22	22654142	22654143	155689	-0.1753209	-	18.46	XChIP
chr8	123154930	123154931	237912	-0.3004936	-	18.46	XChIP
chr16	56514084	56514085	86968	-0.3106665	+	18.49	XChIP
chr8	105092532	105092533	237062	-0.3106665	+	18.49	XChIP
chr11	124962178	124962179	45473	-0.2921678	+	18.49	XChIP
chr2	72606042	72606043	129548	-0.2819948	-	18.49	XChIP
chr7	106736704	106736705	224904	-0.2414815	-	18.52	XChIP
chr12	52020928	52020929	50730	0.1699516	-	18.52	XChIP
chr2	198314755	198314756	138030	-0.2904991	+	18.52	XChIP
chr11	47617223	47617224	38360	-0.2904991	-	18.52	XChIP
chr6	46419740	46419741	205143	-0.2499858	+	18.52	XChIP
chr6	73515803	73515804	206414	-0.2336895	+	18.55	XChIP
chr9	105718650	105718651	247389	-0.2904991	-	18.55	XChIP
chr7	94087948	94087949	223591	-0.2039926	-	18.55	XChIP
chr11	74388851	74388852	41696	-0.2151908	+	18.55	XChIP
chr7	81470209	81470210	223029	-0.2921678	-	18.58	XChIP
chr1	161738929	161738930	15711	-0.2963694	-	18.58	XChIP
chr6	27792244	27792245	202587	-0.3004936	-	18.58	XChIP
chr20	64083654	64083655	150748	-0.2243385	+	18.61	XChIP
chr4	74189451	74189452	180662	-0.172475	+	18.61	XChIP
chr8	47305145	47305146	233524	-0.2904991	+	18.64	XChIP
chr7	19747943	19747944	218256	-0.3015188	+	18.64	XChIP
chr6	38973367	38973368	204176	-0.2813514	+	18.64	XChIP
chr6	116097177	116097178	208649	-0.3004936	-	18.64	XChIP
chr7	33107864	33107865	219360	-0.3106665	-	18.64	XChIP
chr10	43462079	43462080	25485	-0.2129883	-	18.64	XChIP
chr2	196298311	196298312	137897	-0.3015188	+	18.67	XChIP
chr12	57006579	57006580	51485	-0.2610055	-	18.67	XChIP
chr21	42381607	42381608	153334	-0.3035179	+	18.67	XChIP
chr2	127479414	127479415	133786	-0.3106665	-	18.67	XChIP
chr11	74449514	74449515	41700	-0.2711784	-	18.7	XChIP
chr4	74671290	74671291	180682	-0.2819948	-	18.7	XChIP
chr6	70520770	70520771	206233	-0.3106665	+	18.7	XChIP
chr22	19695888	19695889	155029	-0.2803262	-	18.73	XChIP
chr1	205122357	205122358	18772	-0.3106665	-	18.73	XChIP
chr2	169221988	169221989	136315	-0.3004936	-	18.73	XChIP
chr6	140921817	140921818	210071	-0.2408381	-	18.73	XChIP
chr2	196066986	196066987	137880	0.01885827	-	18.73	XChIP
chr17	77542885	77542886	100892	-0.219467	+	18.73	XChIP
chr1	45304127	45304128	7445	-0.2365354	-	18.76	XChIP
chr7	36487932	36487933	219622	-0.3015188	+	18.76	XChIP
chr5	90439862	90439863	193232	-0.2711784	+	18.79	XChIP
chr1	108643731	108643732	11343	-0.2538569	-	18.79	XChIP
chr2	46011037	46011038	127644	-0.2314871	+	18.79	XChIP
chr10	84267722	84267723	28811	0.08142112	+	18.79	XChIP
chr7	149195497	149195498	227672	-0.3035179	+	18.82	XChIP
chr9	104386654	104386655	247303	-0.2630047	-	18.82	XChIP
chr7	131069405	131069406	226232	-0.2742028	+	18.82	XChIP
chr15	55290624	55290625	75461	-0.2640299	-	18.82	XChIP
chr11	116880012	116880013	44478	-0.2803262	+	18.82	XChIP
chr1	151836621	151836622	14397	-0.1706279	-	18.85	XChIP
chr7	102758391	102758392	224616	-0.3106665	+	18.85	XChIP
chr22	50030462	50030463	160200	-0.2141655	-	18.85	XChIP
chr6	82270972	82270973	206846	-0.2282096	+	18.88	XChIP
chr7	23545082	23545083	218512	-0.3106665	-	18.88	XChIP
chr11	305124	305125	34116	-0.1486134	+	18.88	XChIP
chr12	50638077	50638078	50578	-0.2813514	-	18.88	XChIP
chr12	131830512	131830513	57300	-0.3106665	-	18.91	XChIP
chr5	173925673	173925674	198872	-0.2904991	-	18.91	XChIP
chr15	74311934	74311935	77396	-0.1808008	+	18.91	XChIP
chr11	5600452	5600453	35300	-0.3106665	+	18.94	XChIP
chr17	76816719	76816720	100742	-0.2312197	+	18.94	XChIP
chr17	48018530	48018531	97597	-0.3106665	-	18.94	XChIP
chr7	135232921	135232922	226638	-0.1681723	+	18.94	XChIP
chr11	57116779	57116780	38639	-0.2841973	+	18.97	XChIP
chr3	13452956	13452957	162084	-0.2813514	-	18.97	XChIP
chr5	36305918	36305919	189338	-0.2508326	-	18.97	XChIP
chr1	33470662	33470663	6016	-0.1988802	-	18.97	XChIP
chr9	64369285	64369286	244228	-0.2833505	-	19	XChIP
chr6	57021292	57021293	205752	-0.1900349	-	19.03	XChIP
chr3	24683971	24683972	162919	-0.2618274	-	19.03	XChIP
chr20	50790803	50790804	148641	-0.1992996	+	19.03	XChIP
chr7	24576348	24576349	218591	-0.2516545	+	19.06	XChIP
chr1	113978944	113978945	11948	-0.2528317	+	19.06	XChIP
chr8	98841050	98841051	236609	-0.2904991	+	19.06	XChIP
chr8	66065115	66065116	234781	-0.2133436	+	19.06	XChIP
chr14	50532702	50532703	65575	-0.3106665	-	19.06	XChIP
chr2	190180308	190180309	137596	-0.2314871	-	19.06	XChIP
chr1	202501476	202501477	18393	-0.2813514	+	19.06	XChIP
chr6	10887030	10887031	201368	-0.2414815	-	19.09	XChIP
chr11	64356692	64356693	39702	-0.1891266	+	19.09	XChIP
chr9	94669019	94669020	246500	-0.3004936	+	19.09	XChIP
chr2	10048876	10048877	124484	-0.2009682	-	19.09	XChIP
chr1	155938330	155938331	14962	-0.3106665	+	19.09	XChIP
chr5	139635844	139635845	196051	0.1344268	+	19.12	XChIP
chr4	173257940	173257941	185616	-0.2610055	-	19.15	XChIP
chr12	25130884	25130885	48974	-0.1834947	-	19.15	XChIP
chr5	36693324	36693325	189362	-0.2813514	-	19.15	XChIP
chr6	168060653	168060654	212178	-0.2701532	+	19.18	XChIP
chr4	122602749	122602750	183093	-0.3015188	+	19.18	XChIP
chr6	149865128	149865129	210582	-0.243684	-	19.18	XChIP
chr2	179129837	179129838	137096	-0.2813514	-	19.21	XChIP
chr7	119935617	119935618	225514	-0.2648518	+	19.21	XChIP
chr1	7669648	7669649	1847	0.315622172833746	+	19.21	XChIP
chr19	4732795	4732796	112663	-0.0991308	+	19.24	XChIP
chr7	123537256	123537257	225659	-0.2270324	-	19.24	XChIP
chr7	98013646	98013647	223811	-0.2599803	-	19.24	XChIP
chr6	13331969	13331970	201549	-0.2475303	-	19.24	XChIP
chr6	144482293	144482294	210278	-0.2398129	-	19.24	XChIP
chr11	8959757	8959758	35578	-0.2414815	-	19.24	XChIP
chr2	195318671	195318672	137848	-0.2711784	-	19.27	XChIP
chr7	23357804	23357805	218494	-0.3035179	+	19.27	XChIP
chr5	135462535	135462536	195628	-0.3106665	-	19.27	XChIP
chr7	21767461	21767462	218368	-0.3106665	-	19.27	XChIP
chr1	92310285	92310286	10583	-0.2353582	+	19.3	XChIP
chr9	135500618	135500619	251306	-0.1016214	+	19.3	XChIP
chr7	143892821	143892822	227390	-0.2133436	-	19.3	XChIP
chr21	44268019	44268020	153761	-0.2701532	-	19.3	XChIP
chr11	62054708	62054709	39248	-0.3015188	-	19.33	XChIP
chr1	235783369	235783370	21594	-0.3015188	-	19.33	XChIP
chr7	135558647	135558648	226664	-0.2640299	-	19.33	XChIP
chr11	6505839	6505840	35364	-0.1824695	-	19.33	XChIP
chr7	77332047	77332048	222854	-0.2111412	-	19.36	XChIP
chr5	78008556	78008557	192678	-0.3035179	-	19.36	XChIP
chr3	13896744	13896745	162193	-0.2546788	+	19.36	XChIP
chr20	34190776	34190777	146537	-0.2904991	+	19.36	XChIP
chr7	77936198	77936199	222898	-0.2819948	-	19.36	XChIP
chr1	111656599	111656600	11718	-0.2711784	-	19.36	XChIP
chr2	157777639	157777640	135650	-0.293345	+	19.39	XChIP
chr4	145234287	145234288	184165	-0.2904991	+	19.39	XChIP
chr6	57324734	57324735	205779	-0.3004936	-	19.39	XChIP
chr1	89455358	89455359	10379	-0.1766766	-	19.39	XChIP
chr1	235731848	235731849	21591	-0.3015188	-	19.45	XChIP
chr5	136249860	136249861	195732	-0.2963694	+	19.45	XChIP
chr5	68286503	68286504	191994	-0.1366548	+	19.48	XChIP
chr16	4200409	4200410	82544	-0.276202	+	19.48	XChIP
chr9	108954171	108954172	247601	-0.3106665	-	19.48	XChIP
chr6	110949885	110949886	208375	-0.2913459	-	19.48	XChIP
chr5	133248038	133248039	195315	-0.3106665	-	19.51	XChIP
chr2	189698430	189698431	137568	-0.293345	-	19.51	XChIP
chr10	27224077	27224078	24503	-0.2028154	+	19.54	XChIP
chr1	51627862	51627863	8040	-0.2841973	+	19.54	XChIP
chr6	27251886	27251887	202544	-0.2563475	+	19.57	XChIP
chr1	231590773	231590774	21235	-0.3015188	-	19.57	XChIP
chr11	107999937	107999938	43729	-0.2921678	+	19.57	XChIP
chr4	38069360	38069361	178966	-0.2921678	+	19.57	XChIP
chr11	108117962	108117963	43735	-0.2731776	+	19.6	XChIP
chr16	20799760	20799761	84239	-0.2872216	+	19.6	XChIP
chr3	16290496	16290497	162493	-0.2111412	+	19.6	XChIP
chr1	75203897	75203898	9651	-0.2546788	-	19.6	XChIP
chr7	88243443	88243444	223307	-0.2943702	+	19.64	XChIP
chr2	112121860	112121861	132533	-0.1791322	+	19.64	XChIP
chr11	109939385	109939386	43819	-0.3035179	-	19.64	XChIP
chr4	87465951	87465952	181439	-0.2445059	-	19.64	XChIP
chr17	77088735	77088736	100787	-0.00127412	-	19.64	XChIP
chr3	36701154	36701155	163567	-0.243684	-	19.64	XChIP
chr1	111334362	111334363	11692	-0.2803262	-	19.67	XChIP
chr7	95690738	95690739	223665	-0.2546788	-	19.67	XChIP
chr15	58182737	58182738	75660	-0.2819948	-	19.67	XChIP
chr7	134328090	134328091	226548	-0.2103193	-	19.67	XChIP
chr6	16169106	16169107	201794	-0.206195	-	19.7	XChIP
chr7	106462581	106462582	224884	-0.09001808	-	19.7	XChIP
chr5	98906058	98906059	193638	-0.1715992	+	19.7	XChIP
chr7	134016867	134016868	226526	-0.3035179	-	19.73	XChIP
chr19	50606366	50606367	120841	-0.3106665	+	19.73	XChIP
chr2	190277421	190277422	137603	-0.2508326	-	19.76	XChIP
chr1	65431293	65431294	9202	-0.2535016	+	19.76	XChIP
chr12	32305347	32305348	49441	-0.3004936	-	19.76	XChIP
chr10	72834422	72834423	27748	-0.2813514	-	19.79	XChIP
chr2	191869461	191869462	137729	-0.2314871	+	19.79	XChIP
chr2	70785494	70785495	129290	-0.3035179	-	19.79	XChIP
chr11	47853546	47853547	38378	-0.2187065	-	19.79	XChIP
chr7	20311635	20311636	218281	-0.2850192	-	19.79	XChIP
chr1	180882106	180882107	17058	-0.3015188	+	19.82	XChIP
chr6	6675057	6675058	201085	0.1349182	+	19.82	XChIP
chr17	59220504	59220505	98711	-0.2813514	+	19.82	XChIP
chr5	103808663	103808664	193826	-0.2921678	+	19.82	XChIP
chr12	47032756	47032757	50127	-0.3015188	+	19.82	XChIP
chr4	136864769	136864770	183682	-0.1895292	-	19.85	XChIP
chr9	111760248	111760249	247822	-0.2841973	+	19.85	XChIP
chr1	23916991	23916992	4467	-0.3004936	-	19.88	XChIP
chr5	21810897	21810898	188728	-0.2495664	+	19.88	XChIP
chr4	109978094	109978095	182479	-0.3106665	-	19.88	XChIP
chr8	106705253	106705254	237137	-0.3106665	+	19.91	XChIP
chr7	129644823	129644824	226107	-0.3106665	-	19.91	XChIP
chr6	133553869	133553870	209586	-0.1960221	-	19.91	XChIP
chr4	158730144	158730145	184970	-0.2833505	+	19.91	XChIP
chr17	68774424	68774425	99675	-0.08532507	+	19.91	XChIP
chr5	145825885	145825886	196663	-0.2628526	-	19.91	XChIP
chr1	233395058	233395059	21370	-0.1865191	+	19.91	XChIP
chr22	20180471	20180472	155213	-0.2618274	+	19.94	XChIP
chr6	45714918	45714919	205096	-0.2813514	-	19.94	XChIP
chr18	12934661	12934662	104620	-0.2913459	-	19.94	XChIP
chr7	118353044	118353045	225469	-0.2778706	+	19.94	XChIP
chr1	37890570	37890571	6534	-0.2538569	+	19.94	XChIP
chr11	33971211	33971212	37292	-0.2813514	-	20	XChIP
chr7	107743607	107743608	224967	-0.2872216	+	20.03	XChIP
chr7	40232726	40232727	219909	-0.3015188	+	20.03	XChIP
chr11	5370069	5370070	35285	-0.2943702	-	20.06	XChIP
chr5	95644494	95644495	193469	-0.2528317	+	20.06	XChIP
chr21	44932817	44932818	153950	-0.3106665	-	20.06	XChIP
chr6	87029921	87029922	207083	-0.1936676	-	20.09	XChIP
chr12	32455712	32455713	49456	-0.2341809	+	20.09	XChIP
chr6	107318322	107318323	208066	-0.3035179	+	20.12	XChIP
chr2	200905895	200905896	138181	-0.2803262	+	20.12	XChIP
chr6	118896723	118896724	208813	-0.3015188	-	20.15	XChIP
chr1	39102701	39102702	6673	-0.2331557	+	20.15	XChIP
chr1	161382316	161382317	15659	-0.1881877	-	20.18	XChIP
chr15	75921941	75921942	77712	-0.276202	-	20.18	XChIP
chr20	38113612	38113613	147054	-0.2841973	+	20.18	XChIP
chr2	38315920	38315921	127005	-0.3035179	+	20.18	XChIP
chr17	30826153	30826154	95114	-0.2508326	-	20.21	XChIP
chr7	83411180	83411181	223106	-0.273669	+	20.21	XChIP
chr4	112235207	112235208	182597	-0.2499858	-	20.21	XChIP
chr7	85021286	85021287	223169	-0.3015188	-	20.21	XChIP
chr7	30276299	30276300	219071	-0.2904991	+	20.24	XChIP
chr8	55815260	55815261	234118	-0.3015188	+	20.24	XChIP
chr1	178774460	178774461	16900	-0.3106665	+	20.27	XChIP
chr2	186863031	186863032	137433	-0.2306651	+	20.27	XChIP
chr7	107147652	107147653	224927	-0.07960684	+	20.3	XChIP
chr19	13721436	13721437	114323	-0.2610055	-	20.3	XChIP
chr8	125118553	125118554	238100	-0.2098751	+	20.3	XChIP
chr12	42569447	42569448	49892	-0.2904991	-	20.33	XChIP
chr1	185681232	185681233	17434	-0.2361801	-	20.33	XChIP
chr6	7339287	7339288	201164	-0.3015188	-	20.36	XChIP
chr12	50314884	50314885	50561	-0.2213141	-	20.36	XChIP
chr19	17391230	17391231	115014	-0.2904991	-	20.36	XChIP
chr7	66031054	66031055	221805	-0.3106665	+	20.36	XChIP
chr1	202969170	202969171	18448	-0.1733218	-	20.39	XChIP
chr2	224646459	224646460	139904	-0.2508326	-	20.39	XChIP
chr3	47522276	47522277	164793	-0.2943702	+	20.39	XChIP
chr6	27214799	27214800	202540	-0.3015188	+	20.42	XChIP
chr12	56757682	56757683	51454	-0.2568813	+	20.42	XChIP
chr7	6992372	6992373	217684	-0.3106665	+	20.42	XChIP
chr5	36870638	36870639	189374	-0.2122014	-	20.45	XChIP
chr2	171416260	171416261	136478	-0.2235166	-	20.45	XChIP
chr9	113111618	113111619	247941	-0.2433287	-	20.48	XChIP
chr11	5204971	5204972	35278	-0.2610055	+	20.48	XChIP
chr6	3157659	3157660	200718	-0.3015188	+	20.48	XChIP
chr17	75131529	75131530	100353	-0.2103193	-	20.48	XChIP
chr11	124069541	124069542	45384	-0.2618274	+	20.51	XChIP
chr3	50227500	50227501	165229	0.04193304	+	20.51	XChIP
chr2	72745966	72745967	129555	-0.2963694	-	20.51	XChIP
chr6	145704377	145704378	210331	-0.3015188	-	20.51	XChIP
chr4	109998962	109998963	182483	-0.2300425	+	20.54	XChIP
chr6	26322185	26322186	202478	-0.2748463	+	20.57	XChIP
chr5	95961362	95961363	193495	-0.07045911	+	20.57	XChIP
chr12	106841905	106841906	54313	-0.3015188	-	20.6	XChIP
chr10	14972080	14972081	23752	-0.2943702	-	20.6	XChIP
chr6	68778806	68778807	206157	-0.2701532	-	20.6	XChIP
chr2	43484499	43484500	127443	-0.3004936	-	20.63	XChIP
chr16	89333820	89333821	90883	-0.3015188	+	20.66	XChIP
chr1	28209052	28209053	5194	-0.3004936	-	20.66	XChIP
chr17	35533503	35533504	95624	-0.3015188	-	20.69	XChIP
chr6	73388883	73388884	206407	-0.3004936	-	20.69	XChIP
chr8	144444206	144444207	240583	-0.3106665	+	20.69	XChIP
chr12	49776527	49776528	50469	-0.1099472	+	20.69	XChIP
chr12	115947317	115947318	55400	-0.2176813	-	20.72	XChIP
chr4	72702410	72702411	180571	-0.2819948	+	20.72	XChIP
chr2	119218959	119218960	133055	-0.2913459	+	20.72	XChIP
chr2	62297854	62297855	128637	-0.3106665	-	20.75	XChIP
chr1	174258253	174258254	16582	-0.1443371	+	20.75	XChIP
chr16	18983855	18983856	84048	-0.2841973	+	20.75	XChIP
chr10	78029908	78029909	28220	-0.2841973	+	20.78	XChIP
chr6	83511997	83511998	206919	-0.05146892	-	20.78	XChIP
chr8	142669742	142669743	239962	-0.2610055	+	20.78	XChIP
chr17	30340301	30340302	95065	-0.08781565	+	20.78	XChIP
chr19	39970909	39970910	118760	-0.3004936	-	20.78	XChIP
chr6	108893572	108893573	208217	-0.273669	-	20.81	XChIP
chr8	33421306	33421307	232550	0.1220075	-	20.81	XChIP
chr1	40592356	40592357	6828	-0.2904991	+	20.81	XChIP
chr1	206907672	206907673	19021	0.06488651	-	20.81	XChIP
chr7	24588043	24588044	218592	-0.2701532	-	20.84	XChIP
chr19	55166199	55166200	121429	-0.2813514	-	20.87	XChIP
chr7	134633141	134633142	226583	-0.2833505	+	20.87	XChIP
chr21	35051415	35051416	152533	-0.2748463	+	20.87	XChIP
chr6	97054019	97054020	207571	-0.3015188	-	20.9	XChIP
chr11	86978982	86978983	42670	-0.2223393	+	20.9	XChIP
chr7	157398091	157398092	228840	-0.2568813	+	20.9	XChIP
chr5	109468984	109468985	194051	-0.2402154	-	20.93	XChIP
chr17	68760055	68760056	99672	-0.2445059	-	20.93	XChIP
chr6	105078069	105078070	207904	-0.2353582	-	20.93	XChIP
chr1	147890385	147890386	14008	0.06353081	-	20.96	XChIP
chr6	53061958	53061959	205520	-0.2778706	+	20.96	XChIP
chr12	113197132	113197133	55108	-0.2599803	+	20.99	XChIP
chr1	173429670	173429671	16532	-0.2904991	+	20.99	XChIP
chr4	110005647	110005648	182485	-0.2408381	+	20.99	XChIP
chr19	17859614	17859615	115119	-0.3015188	+	20.99	XChIP
chr1	21370729	21370730	4055	-0.2485412	+	20.99	XChIP
chr22	19168275	19168276	154950	-0.2618274	+	21.02	XChIP
chr1	172429491	172429492	16468	-0.2943702	+	21.02	XChIP
chr2	134118438	134118439	134503	-0.2445059	+	21.02	XChIP
chr10	3043734	3043735	22784	-0.2819948	-	21.05	XChIP
chr6	56709199	56709200	205718	-0.2799068	+	21.05	XChIP
chr20	44215233	44215234	147661	-0.2803262	+	21.05	XChIP
chr6	83222077	83222078	206910	-0.2551703	+	21.05	XChIP
chr5	14648761	14648762	188393	-0.2610055	-	21.09	XChIP
chr12	56513914	56513915	51426	-0.2819948	+	21.09	XChIP
chr1	218299585	218299586	19898	-0.2711784	+	21.09	XChIP
chr6	36196477	36196478	203866	-0.1791322	-	21.12	XChIP
chr5	103232595	103232596	193796	-0.2688871	+	21.12	XChIP
chr11	9748670	9748671	35644	-0.3004936	-	21.12	XChIP
chr7	30164672	30164673	219062	-0.1645045	+	21.12	XChIP
chr6	25942739	25942740	202441	-0.3106665	-	21.12	XChIP
chr5	140720381	140720382	196203	-0.2841973	-	21.12	XChIP
chr19	8413062	8413063	113419	-0.2038406	-	21.15	XChIP
chr6	100116849	100116850	207719	-0.293345	+	21.15	XChIP
chr7	75762632	75762633	222691	-0.1586693	-	21.18	XChIP
chr4	25367212	25367213	178432	-0.2577032	-	21.21	XChIP
chr13	91313261	91313262	61790	-0.2495664	+	21.21	XChIP
chr17	66200806	66200807	99388	-0.2803262	+	21.24	XChIP
chr6	11585621	11585622	201433	-0.1936676	+	21.27	XChIP
chr5	21919620	21919621	188730	-0.2353582	+	21.27	XChIP
chr8	94713569	94713570	236288	-0.2414815	-	21.3	XChIP
chr1	108561933	108561934	11339	-0.1606334	-	21.3	XChIP
chr6	89970826	89970827	207294	-0.3015188	+	21.33	XChIP
chr7	28062317	28062318	218899	-0.170539	+	21.33	XChIP
chr22	17075105	17075106	154663	-0.2819948	+	21.33	XChIP
chr6	144219285	144219286	210265	-0.1822286	-	21.33	XChIP
chr6	2998433	2998434	200695	-0.3015188	+	21.36	XChIP
chr16	87636578	87636579	90351	-0.2558561	-	21.36	XChIP
chr7	129612935	129612936	226105	-0.2428372	+	21.36	XChIP
chr1	36446517	36446518	6323	-0.2833505	+	21.36	XChIP
chr7	15326226	15326227	218043	-0.3015188	+	21.39	XChIP
chr4	150298059	150298060	184451	-0.2251852	+	21.39	XChIP
chr17	27245433	27245434	94634	-0.3035179	+	21.42	XChIP
chr1	192805963	192805964	17701	-0.2913459	+	21.42	XChIP
chr4	68175744	68175745	180339	-0.1876963	-	21.45	XChIP
chr6	13615278	13615279	201583	-0.1564801	+	21.45	XChIP
chr2	197803167	197803168	138002	-0.2039926	+	21.45	XChIP
chr20	53940082	53940083	148947	-0.2003248	-	21.48	XChIP
chr1	156444611	156444612	15073	-0.2508326	-	21.48	XChIP
chr9	97468782	97468783	246799	-0.2599803	+	21.51	XChIP
chr1	163359335	163359336	15832	-0.1691975	+	21.51	XChIP
chr6	125858894	125858895	209151	-0.2904991	+	21.51	XChIP
chr7	104918786	104918787	224737	-0.2813514	-	21.6	XChIP
chr6	20056583	20056584	202064	-0.3004936	-	21.63	XChIP
